Event	ID	Name			Wwise Object Path	Notes
	31496535	DragonPassive_shield_on			\Default Work Unit\SFX\RobotParts\Dragon Chassis\DragonPassive_shield_on	
	53899485	UI_Skill_Ready_Ultimate			\Default Work Unit\SFX\UI-UX\UI_Skill_Ready_Ultimate	
	61913532	CoolCar_Crash			\Default Work Unit\SFX\Enemy\CoolCar\CoolCar_Crash	
	76248368	CoolCar_DriveForward			\Default Work Unit\SFX\Enemy\CoolCar\CoolCar_DriveForward	
	341864321	CoolCar_Moving			\Default Work Unit\SFX\Enemy\CoolCar\CoolCar_Moving	
	1173955642	March			\Default Work Unit\SFX\Enemy\Monochrome Militaria\SFX\March	
	1270940181	CoolCar_SpinOut			\Default Work Unit\SFX\Enemy\CoolCar\CoolCar_SpinOut	
	1402040555	DragonPassive_shield_off			\Default Work Unit\SFX\RobotParts\Dragon Chassis\DragonPassive_shield_off	
	1495160404	DragonUltimate_down			\Default Work Unit\SFX\RobotParts\Dragon Chassis\DragonUltimate_down	
	1582402770	CoolCar_Windup			\Default Work Unit\SFX\Enemy\CoolCar\CoolCar_Windup	
	1804139809	SFX_Dash			\Default Work Unit\SFX\SFX_Dash	
	2390997731	Battle1_2			\Default Work Unit\MUSIC\Battle1_2	
	2565228336	SFX_Plastic_Impact			\Default Work Unit\SFX\Environment\SFX_Plastic_Impact	
	2660551055	SFX_Attack_Hit			\Default Work Unit\SFX\SFX_Attack_Hit	
	2712634978	WW_Start_Music			\Default Work Unit\MUSIC\WW_Start_Music	
	2721717039	DragonUltimate_up			\Default Work Unit\SFX\RobotParts\Dragon Chassis\DragonUltimate_up	
	3364658470	SFX_Footsteps			\Default Work Unit\SFX\SFX_Footsteps	
	3593315142	UI_LowHealth			\Default Work Unit\SFX\UI-UX\UI_LowHealth	
	3980492142	SFX_Laser			\Default Work Unit\SFX\SFX_Laser	
	4102613297	UI_Skill_Ready_Normal			\Default Work Unit\SFX\UI-UX\UI_Skill_Ready_Normal	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	7287394	UI_skill_ready_ultimate_03	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\2F\{2F2B749C-1A9A-8BAB-D773-C88D42CE4407}.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI-UX\UI_skill_ready_ultimate_03		384096
	13742977	RRR_vox_bap_03	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\89\{89B328BE-F468-CDB6-9EF2-C33A1DFE25DD}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ATTACK\temp_vox_boom_bap_bam\Bap\RRR_vox_bap_03		96096
	21889468	UI_skill_ready_normal_02	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\83\{83E79986-4F53-9B15-3031-C52403FC8E4D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI-UX\UI_skill_ready_normal_02		359252
	21964255	RRR_hit_v02_09	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\0E\{0EFFAF14-705C-136E-5FE4-F17382942C7A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ATTACK\Hit Combat\RRR_hit_v02_09		192096
	55621918	footstep_b_02	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\42\{42E7F179-C073-AFD1-FD50-C11408D3243A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENEMY\Footsteps\Footsteps_b\footstep_b_02		63196
	73347161	RRR_Dragon Chassis_passive_on	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\C7\{C7D9D7FD-B792-89B2-03DE-F7B6C12E09D6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ROBOT PARTS\Dragon Chassis\RRR_Dragon Chassis_passive_on		576096
	93720207	footstep_a_07	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\35\{35AFA5CF-87B4-F932-D6F3-877D23CE142B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENEMY\Footsteps\Footsteps_a\footstep_a_07		97384
	104751846	RRR_enemy_mm_march_04	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\58\{588E5A55-3373-2105-2C56-3AAA8779B6F8}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENEMY\Monochrome Militia\Monochrome Militia_SFX\March\RRR_enemy_mm_march_04		52320
	113359945	footstep_d_02	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\41\{4187C2FF-377A-D083-2846-B089B41C16A3}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENEMY\Footsteps\Footsteps_d\footstep_d_02		83288
	115761500	RRR_sfx_CoolCar_driveforward_03	Y:\Documents\GitHub\RetroRobotRumble\RetroRobotRumble_WwiseProject\.cache\27\{27F08DB2-6B32-3607-806C-041C949133E9}.wem		\Actor-Mixer Hierarchy\Default Work Unit\ENEMY\Cool Car\SFX\CoolCar_DriveForward\RRR_sfx_CoolCar_driveforward_03		480096
